"inventory_id","film_id","store_id","last_update"
1205,267,2,"2020-02-15 11:09:17+01"
1206,268,2,"2020-02-15 11:09:17+01"
1207,268,2,"2020-02-15 11:09:17+01"
1208,269,1,"2020-02-15 11:09:17+01"
1209,269,1,"2020-02-15 11:09:17+01"
1210,269,2,"2020-02-15 11:09:17+01"
1211,269,2,"2020-02-15 11:09:17+01"
1212,269,2,"2020-02-15 11:09:17+01"
1213,269,2,"2020-02-15 11:09:17+01"
1214,270,1,"2020-02-15 11:09:17+01"
1215,270,1,"2020-02-15 11:09:17+01"
1216,270,1,"2020-02-15 11:09:17+01"
1217,270,2,"2020-02-15 11:09:17+01"
1218,270,2,"2020-02-15 11:09:17+01"
1219,270,2,"2020-02-15 11:09:17+01"
1220,270,2,"2020-02-15 11:09:17+01"
1221,271,1,"2020-02-15 11:09:17+01"
1222,271,1,"2020-02-15 11:09:17+01"
1223,271,1,"2020-02-15 11:09:17+01"
1224,271,2,"2020-02-15 11:09:17+01"
1225,271,2,"2020-02-15 11:09:17+01"
1226,272,1,"2020-02-15 11:09:17+01"
1227,272,1,"2020-02-15 11:09:17+01"
1228,272,1,"2020-02-15 11:09:17+01"
1229,272,1,"2020-02-15 11:09:17+01"
1230,273,1,"2020-02-15 11:09:17+01"
1231,273,1,"2020-02-15 11:09:17+01"
1232,273,1,"2020-02-15 11:09:17+01"
1233,273,1,"2020-02-15 11:09:17+01"
1234,273,2,"2020-02-15 11:09:17+01"
1235,273,2,"2020-02-15 11:09:17+01"
1236,273,2,"2020-02-15 11:09:17+01"
1237,274,1,"2020-02-15 11:09:17+01"
1238,274,1,"2020-02-15 11:09:17+01"
1239,274,1,"2020-02-15 11:09:17+01"
1240,274,2,"2020-02-15 11:09:17+01"
1241,274,2,"2020-02-15 11:09:17+01"
1242,274,2,"2020-02-15 11:09:17+01"
1243,274,2,"2020-02-15 11:09:17+01"
1244,275,1,"2020-02-15 11:09:17+01"
1245,275,1,"2020-02-15 11:09:17+01"
1246,275,1,"2020-02-15 11:09:17+01"
1247,275,2,"2020-02-15 11:09:17+01"
1248,275,2,"2020-02-15 11:09:17+01"
1249,276,1,"2020-02-15 11:09:17+01"
1250,276,1,"2020-02-15 11:09:17+01"
1251,276,1,"2020-02-15 11:09:17+01"
1252,276,1,"2020-02-15 11:09:17+01"
1253,277,1,"2020-02-15 11:09:17+01"
1254,277,1,"2020-02-15 11:09:17+01"
1255,277,1,"2020-02-15 11:09:17+01"
1256,278,1,"2020-02-15 11:09:17+01"
1257,278,1,"2020-02-15 11:09:17+01"
1258,279,1,"2020-02-15 11:09:17+01"
1259,279,1,"2020-02-15 11:09:17+01"
1260,280,1,"2020-02-15 11:09:17+01"
1261,280,1,"2020-02-15 11:09:17+01"
1262,280,1,"2020-02-15 11:09:17+01"
1263,280,1,"2020-02-15 11:09:17+01"
1264,280,2,"2020-02-15 11:09:17+01"
1265,280,2,"2020-02-15 11:09:17+01"
1266,281,1,"2020-02-15 11:09:17+01"
1267,281,1,"2020-02-15 11:09:17+01"
1268,281,2,"2020-02-15 11:09:17+01"
1269,281,2,"2020-02-15 11:09:17+01"
1270,281,2,"2020-02-15 11:09:17+01"
1271,281,2,"2020-02-15 11:09:17+01"
1272,282,1,"2020-02-15 11:09:17+01"
1273,282,1,"2020-02-15 11:09:17+01"
1274,282,1,"2020-02-15 11:09:17+01"
1275,282,2,"2020-02-15 11:09:17+01"
1276,282,2,"2020-02-15 11:09:17+01"
1277,282,2,"2020-02-15 11:09:17+01"
1278,283,1,"2020-02-15 11:09:17+01"
1279,283,1,"2020-02-15 11:09:17+01"
1280,283,1,"2020-02-15 11:09:17+01"
1281,284,1,"2020-02-15 11:09:17+01"
1282,284,1,"2020-02-15 11:09:17+01"
1283,284,1,"2020-02-15 11:09:17+01"
1284,284,2,"2020-02-15 11:09:17+01"
1285,284,2,"2020-02-15 11:09:17+01"
1286,284,2,"2020-02-15 11:09:17+01"
1287,284,2,"2020-02-15 11:09:17+01"
1288,285,1,"2020-02-15 11:09:17+01"
1289,285,1,"2020-02-15 11:09:17+01"
1290,285,1,"2020-02-15 11:09:17+01"
1291,285,2,"2020-02-15 11:09:17+01"
1292,285,2,"2020-02-15 11:09:17+01"
1293,285,2,"2020-02-15 11:09:17+01"
1294,285,2,"2020-02-15 11:09:17+01"
1295,286,1,"2020-02-15 11:09:17+01"
1296,286,1,"2020-02-15 11:09:17+01"
1297,286,2,"2020-02-15 11:09:17+01"
1298,286,2,"2020-02-15 11:09:17+01"
1299,286,2,"2020-02-15 11:09:17+01"
1300,287,1,"2020-02-15 11:09:17+01"
1301,287,1,"2020-02-15 11:09:17+01"
1302,287,2,"2020-02-15 11:09:17+01"
1303,287,2,"2020-02-15 11:09:17+01"
1304,288,1,"2020-02-15 11:09:17+01"
1305,288,1,"2020-02-15 11:09:17+01"
1306,288,2,"2020-02-15 11:09:17+01"
1307,288,2,"2020-02-15 11:09:17+01"
1308,288,2,"2020-02-15 11:09:17+01"
1309,288,2,"2020-02-15 11:09:17+01"
1310,289,1,"2020-02-15 11:09:17+01"
1311,289,1,"2020-02-15 11:09:17+01"
1312,290,1,"2020-02-15 11:09:17+01"
1313,290,1,"2020-02-15 11:09:17+01"
1314,290,1,"2020-02-15 11:09:17+01"
1315,291,1,"2020-02-15 11:09:17+01"
1316,291,1,"2020-02-15 11:09:17+01"
1317,291,1,"2020-02-15 11:09:17+01"
1318,291,1,"2020-02-15 11:09:17+01"
1319,292,1,"2020-02-15 11:09:17+01"
1320,292,1,"2020-02-15 11:09:17+01"
1321,292,1,"2020-02-15 11:09:17+01"
1322,292,2,"2020-02-15 11:09:17+01"
1323,292,2,"2020-02-15 11:09:17+01"
1324,292,2,"2020-02-15 11:09:17+01"
1325,293,1,"2020-02-15 11:09:17+01"
1326,293,1,"2020-02-15 11:09:17+01"
1327,293,2,"2020-02-15 11:09:17+01"
1328,293,2,"2020-02-15 11:09:17+01"
1329,293,2,"2020-02-15 11:09:17+01"
1330,294,1,"2020-02-15 11:09:17+01"
1331,294,1,"2020-02-15 11:09:17+01"
1332,294,2,"2020-02-15 11:09:17+01"
1333,294,2,"2020-02-15 11:09:17+01"
1334,294,2,"2020-02-15 11:09:17+01"
1335,295,1,"2020-02-15 11:09:17+01"
1336,295,1,"2020-02-15 11:09:17+01"
1337,295,1,"2020-02-15 11:09:17+01"
1338,295,1,"2020-02-15 11:09:17+01"
1339,295,2,"2020-02-15 11:09:17+01"
1340,295,2,"2020-02-15 11:09:17+01"
1341,295,2,"2020-02-15 11:09:17+01"
1342,295,2,"2020-02-15 11:09:17+01"
1343,296,1,"2020-02-15 11:09:17+01"
1344,296,1,"2020-02-15 11:09:17+01"
1345,296,1,"2020-02-15 11:09:17+01"
1346,296,1,"2020-02-15 11:09:17+01"
1347,297,2,"2020-02-15 11:09:17+01"
1348,297,2,"2020-02-15 11:09:17+01"
1349,298,1,"2020-02-15 11:09:17+01"
1350,298,1,"2020-02-15 11:09:17+01"
1351,298,2,"2020-02-15 11:09:17+01"
1352,298,2,"2020-02-15 11:09:17+01"
1353,298,2,"2020-02-15 11:09:17+01"
1354,299,1,"2020-02-15 11:09:17+01"
1355,299,1,"2020-02-15 11:09:17+01"
1356,299,1,"2020-02-15 11:09:17+01"
1357,299,1,"2020-02-15 11:09:17+01"
1358,300,1,"2020-02-15 11:09:17+01"
1359,300,1,"2020-02-15 11:09:17+01"
1360,300,2,"2020-02-15 11:09:17+01"
1361,300,2,"2020-02-15 11:09:17+01"
1362,300,2,"2020-02-15 11:09:17+01"
1363,300,2,"2020-02-15 11:09:17+01"
1364,301,1,"2020-02-15 11:09:17+01"
1365,301,1,"2020-02-15 11:09:17+01"
1366,301,1,"2020-02-15 11:09:17+01"
1367,301,1,"2020-02-15 11:09:17+01"
1368,301,2,"2020-02-15 11:09:17+01"
1369,301,2,"2020-02-15 11:09:17+01"
1370,301,2,"2020-02-15 11:09:17+01"
1371,301,2,"2020-02-15 11:09:17+01"
1372,302,1,"2020-02-15 11:09:17+01"
1373,302,1,"2020-02-15 11:09:17+01"
1374,302,2,"2020-02-15 11:09:17+01"
1375,302,2,"2020-02-15 11:09:17+01"
1376,302,2,"2020-02-15 11:09:17+01"
1377,302,2,"2020-02-15 11:09:17+01"
1378,303,1,"2020-02-15 11:09:17+01"
1379,303,1,"2020-02-15 11:09:17+01"
1380,303,1,"2020-02-15 11:09:17+01"
1381,303,1,"2020-02-15 11:09:17+01"
1382,303,2,"2020-02-15 11:09:17+01"
1383,303,2,"2020-02-15 11:09:17+01"
1384,304,1,"2020-02-15 11:09:17+01"
1385,304,1,"2020-02-15 11:09:17+01"
1386,304,1,"2020-02-15 11:09:17+01"
1387,304,1,"2020-02-15 11:09:17+01"
1388,304,2,"2020-02-15 11:09:17+01"
1389,304,2,"2020-02-15 11:09:17+01"
1390,305,1,"2020-02-15 11:09:17+01"
1391,305,1,"2020-02-15 11:09:17+01"
1392,305,1,"2020-02-15 11:09:17+01"
1393,305,1,"2020-02-15 11:09:17+01"
1394,305,2,"2020-02-15 11:09:17+01"
1395,305,2,"2020-02-15 11:09:17+01"
1396,305,2,"2020-02-15 11:09:17+01"
1397,306,1,"2020-02-15 11:09:17+01"
1398,306,1,"2020-02-15 11:09:17+01"
1399,306,1,"2020-02-15 11:09:17+01"
1400,307,1,"2020-02-15 11:09:17+01"
1401,307,1,"2020-02-15 11:09:17+01"
1402,307,1,"2020-02-15 11:09:17+01"
1403,307,2,"2020-02-15 11:09:17+01"
1404,307,2,"2020-02-15 11:09:17+01"
1405,307,2,"2020-02-15 11:09:17+01"
1406,308,1,"2020-02-15 11:09:17+01"
1407,308,1,"2020-02-15 11:09:17+01"
1408,308,2,"2020-02-15 11:09:17+01"
1409,308,2,"2020-02-15 11:09:17+01"
1410,309,1,"2020-02-15 11:09:17+01"
1411,309,1,"2020-02-15 11:09:17+01"
1412,309,2,"2020-02-15 11:09:17+01"
1413,309,2,"2020-02-15 11:09:17+01"
1414,309,2,"2020-02-15 11:09:17+01"
1415,309,2,"2020-02-15 11:09:17+01"
1416,310,1,"2020-02-15 11:09:17+01"
1417,310,1,"2020-02-15 11:09:17+01"
1418,311,1,"2020-02-15 11:09:17+01"
1419,311,1,"2020-02-15 11:09:17+01"
1420,311,1,"2020-02-15 11:09:17+01"
1421,311,2,"2020-02-15 11:09:17+01"
1422,311,2,"2020-02-15 11:09:17+01"
1423,311,2,"2020-02-15 11:09:17+01"
1424,311,2,"2020-02-15 11:09:17+01"
1425,312,2,"2020-02-15 11:09:17+01"
1426,312,2,"2020-02-15 11:09:17+01"
1427,312,2,"2020-02-15 11:09:17+01"
1428,313,1,"2020-02-15 11:09:17+01"
1429,313,1,"2020-02-15 11:09:17+01"
1430,313,1,"2020-02-15 11:09:17+01"
1431,313,1,"2020-02-15 11:09:17+01"
1432,313,2,"2020-02-15 11:09:17+01"
1433,313,2,"2020-02-15 11:09:17+01"
1434,314,1,"2020-02-15 11:09:17+01"
1435,314,1,"2020-02-15 11:09:17+01"
1436,314,2,"2020-02-15 11:09:17+01"
1437,314,2,"2020-02-15 11:09:17+01"
1438,314,2,"2020-02-15 11:09:17+01"
1439,314,2,"2020-02-15 11:09:17+01"
1440,315,2,"2020-02-15 11:09:17+01"
1441,315,2,"2020-02-15 11:09:17+01"
1442,315,2,"2020-02-15 11:09:17+01"
1443,316,2,"2020-02-15 11:09:17+01"
1444,316,2,"2020-02-15 11:09:17+01"
1445,317,1,"2020-02-15 11:09:17+01"
1446,317,1,"2020-02-15 11:09:17+01"
1447,317,1,"2020-02-15 11:09:17+01"
1448,317,1,"2020-02-15 11:09:17+01"
1449,317,2,"2020-02-15 11:09:17+01"
1450,317,2,"2020-02-15 11:09:17+01"
1451,317,2,"2020-02-15 11:09:17+01"
1452,319,1,"2020-02-15 11:09:17+01"
1453,319,1,"2020-02-15 11:09:17+01"
1454,319,1,"2020-02-15 11:09:17+01"
1455,319,2,"2020-02-15 11:09:17+01"
1456,319,2,"2020-02-15 11:09:17+01"
1457,319,2,"2020-02-15 11:09:17+01"
1458,319,2,"2020-02-15 11:09:17+01"
1459,320,1,"2020-02-15 11:09:17+01"
1460,320,1,"2020-02-15 11:09:17+01"
1461,320,1,"2020-02-15 11:09:17+01"
1462,320,2,"2020-02-15 11:09:17+01"
1463,320,2,"2020-02-15 11:09:17+01"
1464,320,2,"2020-02-15 11:09:17+01"
1465,320,2,"2020-02-15 11:09:17+01"
1466,321,1,"2020-02-15 11:09:17+01"
1467,321,1,"2020-02-15 11:09:17+01"
1468,321,1,"2020-02-15 11:09:17+01"
1469,321,1,"2020-02-15 11:09:17+01"
1470,322,1,"2020-02-15 11:09:17+01"
1471,322,1,"2020-02-15 11:09:17+01"
1472,322,1,"2020-02-15 11:09:17+01"
1473,322,1,"2020-02-15 11:09:17+01"
1474,322,2,"2020-02-15 11:09:17+01"
1475,322,2,"2020-02-15 11:09:17+01"
1476,323,2,"2020-02-15 11:09:17+01"
1477,323,2,"2020-02-15 11:09:17+01"
1478,323,2,"2020-02-15 11:09:17+01"
1479,323,2,"2020-02-15 11:09:17+01"
1480,324,1,"2020-02-15 11:09:17+01"
1481,324,1,"2020-02-15 11:09:17+01"
1482,324,1,"2020-02-15 11:09:17+01"
1483,324,2,"2020-02-15 11:09:17+01"
1484,324,2,"2020-02-15 11:09:17+01"
1485,326,1,"2020-02-15 11:09:17+01"
1486,326,1,"2020-02-15 11:09:17+01"
1487,326,2,"2020-02-15 11:09:17+01"
1488,326,2,"2020-02-15 11:09:17+01"
1489,326,2,"2020-02-15 11:09:17+01"
1490,326,2,"2020-02-15 11:09:17+01"
1491,327,1,"2020-02-15 11:09:17+01"
1492,327,1,"2020-02-15 11:09:17+01"
1493,327,1,"2020-02-15 11:09:17+01"
1494,327,1,"2020-02-15 11:09:17+01"
1495,327,2,"2020-02-15 11:09:17+01"
1496,327,2,"2020-02-15 11:09:17+01"
1497,328,2,"2020-02-15 11:09:17+01"
1498,328,2,"2020-02-15 11:09:17+01"
1499,328,2,"2020-02-15 11:09:17+01"
1500,328,2,"2020-02-15 11:09:17+01"
1501,329,1,"2020-02-15 11:09:17+01"
1502,329,1,"2020-02-15 11:09:17+01"
1503,329,1,"2020-02-15 11:09:17+01"
1504,329,2,"2020-02-15 11:09:17+01"
1505,329,2,"2020-02-15 11:09:17+01"
1506,329,2,"2020-02-15 11:09:17+01"
1507,330,1,"2020-02-15 11:09:17+01"
1508,330,1,"2020-02-15 11:09:17+01"
1509,330,1,"2020-02-15 11:09:17+01"
1510,330,1,"2020-02-15 11:09:17+01"
1511,330,2,"2020-02-15 11:09:17+01"
1512,330,2,"2020-02-15 11:09:17+01"
1513,330,2,"2020-02-15 11:09:17+01"
1514,331,1,"2020-02-15 11:09:17+01"
1515,331,1,"2020-02-15 11:09:17+01"
1516,331,1,"2020-02-15 11:09:17+01"
1517,331,1,"2020-02-15 11:09:17+01"
1518,331,2,"2020-02-15 11:09:17+01"
1519,331,2,"2020-02-15 11:09:17+01"
1520,331,2,"2020-02-15 11:09:17+01"
1521,331,2,"2020-02-15 11:09:17+01"
1522,333,1,"2020-02-15 11:09:17+01"
1523,333,1,"2020-02-15 11:09:17+01"
1524,333,2,"2020-02-15 11:09:17+01"
1525,333,2,"2020-02-15 11:09:17+01"
1526,334,1,"2020-02-15 11:09:17+01"
1527,334,1,"2020-02-15 11:09:17+01"
1528,334,2,"2020-02-15 11:09:17+01"
1529,334,2,"2020-02-15 11:09:17+01"
1530,334,2,"2020-02-15 11:09:17+01"
1531,334,2,"2020-02-15 11:09:17+01"
1532,335,1,"2020-02-15 11:09:17+01"
1533,335,1,"2020-02-15 11:09:17+01"
1534,336,1,"2020-02-15 11:09:17+01"
1535,336,1,"2020-02-15 11:09:17+01"
1536,336,1,"2020-02-15 11:09:17+01"
1537,336,2,"2020-02-15 11:09:17+01"
1538,336,2,"2020-02-15 11:09:17+01"
1539,337,1,"2020-02-15 11:09:17+01"
1540,337,1,"2020-02-15 11:09:17+01"
1541,337,2,"2020-02-15 11:09:17+01"
1542,337,2,"2020-02-15 11:09:17+01"
1543,338,2,"2020-02-15 11:09:17+01"
1544,338,2,"2020-02-15 11:09:17+01"
1545,338,2,"2020-02-15 11:09:17+01"
1546,339,2,"2020-02-15 11:09:17+01"
1547,339,2,"2020-02-15 11:09:17+01"
1548,339,2,"2020-02-15 11:09:17+01"
1549,340,1,"2020-02-15 11:09:17+01"
1550,340,1,"2020-02-15 11:09:17+01"
1551,341,1,"2020-02-15 11:09:17+01"
1552,341,1,"2020-02-15 11:09:17+01"
1553,341,1,"2020-02-15 11:09:17+01"
1554,341,1,"2020-02-15 11:09:17+01"
1555,341,2,"2020-02-15 11:09:17+01"
1556,341,2,"2020-02-15 11:09:17+01"
1557,341,2,"2020-02-15 11:09:17+01"
1558,341,2,"2020-02-15 11:09:17+01"
1559,342,1,"2020-02-15 11:09:17+01"
1560,342,1,"2020-02-15 11:09:17+01"
1561,342,1,"2020-02-15 11:09:17+01"
1562,342,1,"2020-02-15 11:09:17+01"
1563,343,1,"2020-02-15 11:09:17+01"
1564,343,1,"2020-02-15 11:09:17+01"
1565,344,1,"2020-02-15 11:09:17+01"
1566,344,1,"2020-02-15 11:09:17+01"
1567,344,1,"2020-02-15 11:09:17+01"
1568,344,2,"2020-02-15 11:09:17+01"
1569,344,2,"2020-02-15 11:09:17+01"
1570,345,1,"2020-02-15 11:09:17+01"
1571,345,1,"2020-02-15 11:09:17+01"
1572,345,1,"2020-02-15 11:09:17+01"
1573,345,2,"2020-02-15 11:09:17+01"
1574,345,2,"2020-02-15 11:09:17+01"
1575,346,1,"2020-02-15 11:09:17+01"
1576,346,1,"2020-02-15 11:09:17+01"
1577,346,2,"2020-02-15 11:09:17+01"
1578,346,2,"2020-02-15 11:09:17+01"
1579,346,2,"2020-02-15 11:09:17+01"
1580,346,2,"2020-02-15 11:09:17+01"
1581,347,1,"2020-02-15 11:09:17+01"
1582,347,1,"2020-02-15 11:09:17+01"
1583,347,1,"2020-02-15 11:09:17+01"
1584,347,1,"2020-02-15 11:09:17+01"
1585,348,2,"2020-02-15 11:09:17+01"
1586,348,2,"2020-02-15 11:09:17+01"
1587,348,2,"2020-02-15 11:09:17+01"
1588,348,2,"2020-02-15 11:09:17+01"
1589,349,1,"2020-02-15 11:09:17+01"
1590,349,1,"2020-02-15 11:09:17+01"
1591,349,1,"2020-02-15 11:09:17+01"
1592,349,1,"2020-02-15 11:09:17+01"
1593,349,2,"2020-02-15 11:09:17+01"
1594,349,2,"2020-02-15 11:09:17+01"
1595,349,2,"2020-02-15 11:09:17+01"
1596,350,1,"2020-02-15 11:09:17+01"
1597,350,1,"2020-02-15 11:09:17+01"
1598,350,1,"2020-02-15 11:09:17+01"
1599,350,1,"2020-02-15 11:09:17+01"
1600,350,2,"2020-02-15 11:09:17+01"
1601,350,2,"2020-02-15 11:09:17+01"
1602,350,2,"2020-02-15 11:09:17+01"
1603,350,2,"2020-02-15 11:09:17+01"
1604,351,1,"2020-02-15 11:09:17+01"
1605,351,1,"2020-02-15 11:09:17+01"
1606,351,1,"2020-02-15 11:09:17+01"
1607,351,2,"2020-02-15 11:09:17+01"
1608,351,2,"2020-02-15 11:09:17+01"
1609,351,2,"2020-02-15 11:09:17+01"
1610,352,2,"2020-02-15 11:09:17+01"
1611,352,2,"2020-02-15 11:09:17+01"
1612,352,2,"2020-02-15 11:09:17+01"
1613,352,2,"2020-02-15 11:09:17+01"
1614,353,1,"2020-02-15 11:09:17+01"
1615,353,1,"2020-02-15 11:09:17+01"
1616,353,2,"2020-02-15 11:09:17+01"
1617,353,2,"2020-02-15 11:09:17+01"
1618,353,2,"2020-02-15 11:09:17+01"
1619,353,2,"2020-02-15 11:09:17+01"
1620,354,1,"2020-02-15 11:09:17+01"
1621,354,1,"2020-02-15 11:09:17+01"
1622,354,1,"2020-02-15 11:09:17+01"
1623,354,2,"2020-02-15 11:09:17+01"
1624,354,2,"2020-02-15 11:09:17+01"
1625,355,2,"2020-02-15 11:09:17+01"
1626,355,2,"2020-02-15 11:09:17+01"
1627,356,1,"2020-02-15 11:09:17+01"
1628,356,1,"2020-02-15 11:09:17+01"
1629,356,1,"2020-02-15 11:09:17+01"
1630,356,1,"2020-02-15 11:09:17+01"
1631,356,2,"2020-02-15 11:09:17+01"
1632,356,2,"2020-02-15 11:09:17+01"
1633,356,2,"2020-02-15 11:09:17+01"
1634,356,2,"2020-02-15 11:09:17+01"
1635,357,2,"2020-02-15 11:09:17+01"
1636,357,2,"2020-02-15 11:09:17+01"
1637,357,2,"2020-02-15 11:09:17+01"
1638,357,2,"2020-02-15 11:09:17+01"
1639,358,1,"2020-02-15 11:09:17+01"
1640,358,1,"2020-02-15 11:09:17+01"
1641,358,1,"2020-02-15 11:09:17+01"
1642,358,1,"2020-02-15 11:09:17+01"
1643,358,2,"2020-02-15 11:09:17+01"
1644,358,2,"2020-02-15 11:09:17+01"
1645,358,2,"2020-02-15 11:09:17+01"
1646,358,2,"2020-02-15 11:09:17+01"
1647,360,1,"2020-02-15 11:09:17+01"
1648,360,1,"2020-02-15 11:09:17+01"
1649,360,1,"2020-02-15 11:09:17+01"
1650,360,1,"2020-02-15 11:09:17+01"
1651,361,1,"2020-02-15 11:09:17+01"
1652,361,1,"2020-02-15 11:09:17+01"
1653,361,1,"2020-02-15 11:09:17+01"
1654,361,1,"2020-02-15 11:09:17+01"
1655,361,2,"2020-02-15 11:09:17+01"
1656,361,2,"2020-02-15 11:09:17+01"
1657,361,2,"2020-02-15 11:09:17+01"
1658,361,2,"2020-02-15 11:09:17+01"
1659,362,1,"2020-02-15 11:09:17+01"
1660,362,1,"2020-02-15 11:09:17+01"
1661,363,1,"2020-02-15 11:09:17+01"
1662,363,1,"2020-02-15 11:09:17+01"
1663,363,1,"2020-02-15 11:09:17+01"
1664,363,2,"2020-02-15 11:09:17+01"
1665,363,2,"2020-02-15 11:09:17+01"
1666,363,2,"2020-02-15 11:09:17+01"
1667,364,1,"2020-02-15 11:09:17+01"
1668,364,1,"2020-02-15 11:09:17+01"
1669,364,1,"2020-02-15 11:09:17+01"
1670,365,1,"2020-02-15 11:09:17+01"
1671,365,1,"2020-02-15 11:09:17+01"
1672,365,2,"2020-02-15 11:09:17+01"
1673,365,2,"2020-02-15 11:09:17+01"
1674,366,1,"2020-02-15 11:09:17+01"
1675,366,1,"2020-02-15 11:09:17+01"
1676,366,1,"2020-02-15 11:09:17+01"
1677,366,1,"2020-02-15 11:09:17+01"
1678,366,2,"2020-02-15 11:09:17+01"
1679,366,2,"2020-02-15 11:09:17+01"
1680,366,2,"2020-02-15 11:09:17+01"
1681,367,1,"2020-02-15 11:09:17+01"
1682,367,1,"2020-02-15 11:09:17+01"
1683,367,1,"2020-02-15 11:09:17+01"
1684,367,1,"2020-02-15 11:09:17+01"
1685,367,2,"2020-02-15 11:09:17+01"
1686,367,2,"2020-02-15 11:09:17+01"
1687,367,2,"2020-02-15 11:09:17+01"
1688,368,1,"2020-02-15 11:09:17+01"
1689,368,1,"2020-02-15 11:09:17+01"
1690,369,1,"2020-02-15 11:09:17+01"
1691,369,1,"2020-02-15 11:09:17+01"
1692,369,1,"2020-02-15 11:09:17+01"
1693,369,1,"2020-02-15 11:09:17+01"
1694,369,2,"2020-02-15 11:09:17+01"
1695,369,2,"2020-02-15 11:09:17+01"
1696,369,2,"2020-02-15 11:09:17+01"
1697,369,2,"2020-02-15 11:09:17+01"
1698,370,1,"2020-02-15 11:09:17+01"
1699,370,1,"2020-02-15 11:09:17+01"
1700,370,1,"2020-02-15 11:09:17+01"
1701,370,2,"2020-02-15 11:09:17+01"
1702,370,2,"2020-02-15 11:09:17+01"
1703,371,1,"2020-02-15 11:09:17+01"
1704,371,1,"2020-02-15 11:09:17+01"
1705,371,1,"2020-02-15 11:09:17+01"
1706,372,1,"2020-02-15 11:09:17+01"
1707,372,1,"2020-02-15 11:09:17+01"
1708,373,1,"2020-02-15 11:09:17+01"
1709,373,1,"2020-02-15 11:09:17+01"
1710,373,1,"2020-02-15 11:09:17+01"
1711,373,2,"2020-02-15 11:09:17+01"
1712,373,2,"2020-02-15 11:09:17+01"
1713,374,1,"2020-02-15 11:09:17+01"
1714,374,1,"2020-02-15 11:09:17+01"
1715,374,1,"2020-02-15 11:09:17+01"
1716,374,2,"2020-02-15 11:09:17+01"
1717,374,2,"2020-02-15 11:09:17+01"
1718,374,2,"2020-02-15 11:09:17+01"
1719,374,2,"2020-02-15 11:09:17+01"
1720,375,1,"2020-02-15 11:09:17+01"
1721,375,1,"2020-02-15 11:09:17+01"
1722,376,1,"2020-02-15 11:09:17+01"
1723,376,1,"2020-02-15 11:09:17+01"
1724,376,1,"2020-02-15 11:09:17+01"
1725,376,1,"2020-02-15 11:09:17+01"
1726,376,2,"2020-02-15 11:09:17+01"
1727,376,2,"2020-02-15 11:09:17+01"
1728,376,2,"2020-02-15 11:09:17+01"
1729,377,1,"2020-02-15 11:09:17+01"
1730,377,1,"2020-02-15 11:09:17+01"
1731,377,1,"2020-02-15 11:09:17+01"
1732,377,2,"2020-02-15 11:09:17+01"
1733,377,2,"2020-02-15 11:09:17+01"
1734,377,2,"2020-02-15 11:09:17+01"
1735,378,1,"2020-02-15 11:09:17+01"
1736,378,1,"2020-02-15 11:09:17+01"
1737,378,1,"2020-02-15 11:09:17+01"
1738,378,1,"2020-02-15 11:09:17+01"
1739,378,2,"2020-02-15 11:09:17+01"
1740,378,2,"2020-02-15 11:09:17+01"
1741,378,2,"2020-02-15 11:09:17+01"
1742,378,2,"2020-02-15 11:09:17+01"
1743,379,2,"2020-02-15 11:09:17+01"
1744,379,2,"2020-02-15 11:09:17+01"
1745,379,2,"2020-02-15 11:09:17+01"
1746,379,2,"2020-02-15 11:09:17+01"
1747,380,1,"2020-02-15 11:09:17+01"
1748,380,1,"2020-02-15 11:09:17+01"
1749,380,2,"2020-02-15 11:09:17+01"
1750,380,2,"2020-02-15 11:09:17+01"
1751,380,2,"2020-02-15 11:09:17+01"
1752,381,1,"2020-02-15 11:09:17+01"
1753,381,1,"2020-02-15 11:09:17+01"
1754,381,2,"2020-02-15 11:09:17+01"
1755,381,2,"2020-02-15 11:09:17+01"
1756,381,2,"2020-02-15 11:09:17+01"
1757,382,1,"2020-02-15 11:09:17+01"
1758,382,1,"2020-02-15 11:09:17+01"
1759,382,1,"2020-02-15 11:09:17+01"
1760,382,1,"2020-02-15 11:09:17+01"
1761,382,2,"2020-02-15 11:09:17+01"
1762,382,2,"2020-02-15 11:09:17+01"
1763,382,2,"2020-02-15 11:09:17+01"
1764,382,2,"2020-02-15 11:09:17+01"
1765,383,1,"2020-02-15 11:09:17+01"
1766,383,1,"2020-02-15 11:09:17+01"
1767,383,1,"2020-02-15 11:09:17+01"
1768,383,2,"2020-02-15 11:09:17+01"
1769,383,2,"2020-02-15 11:09:17+01"
1770,384,2,"2020-02-15 11:09:17+01"
1771,384,2,"2020-02-15 11:09:17+01"
1772,384,2,"2020-02-15 11:09:17+01"
1773,385,1,"2020-02-15 11:09:17+01"
1774,385,1,"2020-02-15 11:09:17+01"
1775,385,2,"2020-02-15 11:09:17+01"
1776,385,2,"2020-02-15 11:09:17+01"
1777,385,2,"2020-02-15 11:09:17+01"
1778,387,1,"2020-02-15 11:09:17+01"
1779,387,1,"2020-02-15 11:09:17+01"
1780,387,1,"2020-02-15 11:09:17+01"
1781,387,2,"2020-02-15 11:09:17+01"
1782,387,2,"2020-02-15 11:09:17+01"
1783,387,2,"2020-02-15 11:09:17+01"
1784,388,1,"2020-02-15 11:09:17+01"
1785,388,1,"2020-02-15 11:09:17+01"
1786,388,1,"2020-02-15 11:09:17+01"
